AB,214,IBZ,1225,MUC,346,,0,738 320
AB,214,IBZ,1225,NUE,347,,0,738
AB,214,IBZ,1225,PAD,371,,0,738
AB,214,IBZ,1225,PMI,3998,,0,320 738
AB,214,IBZ,1225,STR,350,,0,738 320
AB,214,IBZ,1225,TXL,351,,0,738 321
AB,214,IBZ,1225,ZRH,1678,,0,320
AB,214,INN,1610,PMI,3998,Y,0,320
AB,214,JER,499,DUS,345,,0,73G
AB,214,JER,499,FRA,340,,0,DH4
AB,214,JER,499,HAJ,352,,0,DH4
AB,214,JER,499,STR,350,,0,DH4
AB,214,JFK,3797,DUS,345,,0,332
AB,214,JFK,3797,TXL,351,,0,332
AB,214,JMK,1468,VIE,1613,,0,320 321
AB,214,JTR,1479,VIE,1613,,0,321 320 E90
AB,214,KGD,2952,TXL,351,,0,DH4
AB,214,KGS,1458,CGN,344,,0,738 73G
AB,214,KGS,1458,DUS,345,,0,738 321
AB,214,KGS,1458,HAM,342,,0,738
AB,214,KGS,1458,LEJ,348,,0,738
AB,214,KGS,1458,MUC,346,,0,738
AB,214,KGS,1458,TXL,351,,0,320 738
AB,214,KLX,1456,VIE,1613,,0,320 E90
AB,214,KRK,669,TXL,351,,0,DH4 319 73G
AB,214,KVA,1462,DUS,345,,0,738
AB,214,KVA,1462,MUC,346,,0,738
AB,214,LAX,3484,DUS,345,,0,332
AB,214,LCA,1197,VIE,1613,,0,320
AB,214,LCY,503,FRA,340,Y,0,E70 E90 AR8
AB,214,LCY,503,ZRH,1678,Y,0,E90 E70
AB,214,LED,2948,TXL,351,,0,73G 738
AB,214,LEI,1213,PMI,3998,,0,738
AB,214,LEJ,348,ACE,1055,,0,738
AB,214,LEJ,348,AYT,1688,,0,738
AB,214,LEJ,348,FNC,4091,,0,738
AB,214,LEJ,348,FUE,1051,,0,738
AB,214,LEJ,348,HER,1452,,0,738
AB,214,LEJ,348,HRG,1130,,0,738
AB,214,LEJ,348,KGS,1458,,0,738
AB,214,LEJ,348,PMI,3998,,0,738 320
AB,214,LEJ,348,TFS,1056,,0,738
AB,214,LGW,502,SZG,1612,Y,0,734
AB,214,LHR,507,BSL,1423,Y,0,319 320 321
AB,214,LHR,507,FRA,340,Y,0,767 319 320
AB,214,LHR,507,HAJ,352,Y,0,319
AB,214,LHR,507,HAM,342,Y,0,319 321 320
AB,214,LHR,507,MUC,346,Y,0,320 321 319
AB,214,LHR,507,ORY,1386,Y,0,320 319
AB,214,LHR,507,STR,350,Y,0,319 321 320
AB,214,LHR,507,TXL,351,Y,0,320 321 319
AB,214,LHR,507,VIE,1613,Y,0,320
AB,214,LHR,507,ZRH,1678,Y,0,319 320 321
AB,214,LNZ,1611,HER,1452,,0,321
AB,214,LNZ,1611,PMI,3998,Y,0,320
AB,214,LPA,1054,BSL,1423,,0,320
AB,214,LPA,1054,CGN,344,,0,738
AB,214,LPA,1054,DUS,345,,0,332
AB,214,LPA,1054,HAM,342,,0,320
AB,214,LPA,1054,MUC,346,,0,738
AB,214,LPA,1054,NUE,347,,0,738
AB,214,LPA,1054,SZG,1612,,0,320
AB,214,LPA,1054,TXL,351,,0,321 320
AB,214,LPA,1054,VIE,1613,,0,320
AB,214,LPA,1054,ZRH,1678,,0,320
AB,214,MAD,1229,DUS,345,,0,32A 738 321
AB,214,MAD,1229,FRA,340,Y,0,32A
AB,214,MAD,1229,GVA,1665,Y,0,319 320
AB,214,MAD,1229,MUC,346,Y,0,319 320 321
AB,214,MAD,1229,TXL,351,,0,738 320
AB,214,MAD,1229,VIE,1613,,0,320 321
AB,214,MAD,1229,ZRH,1678,Y,0,319
AB,214,MAH,1231,CGN,344,,0,738
AB,214,MAH,1231,DUS,345,,0,738
AB,214,MAH,1231,MUC,346,,0,738
AB,214,MAH,1231,PMI,3998,,0,320 319
AB,214,MAH,1231,TXL,351,,0,738
AB,214,MIA,3576,DUS,345,,0,332
AB,214,MIA,3576,TXL,351,,0,332
AB,214,MJT,1469,DUS,345,,0,738
AB,214,MJT,1469,MUC,346,,0,320
AB,214,MLA,1606,VIE,1613,,0,E90
AB,214,MUC,346,ACE,1055,,0,738
AB,214,MUC,346,AGP,1230,,0,738 320
AB,214,MUC,346,ALC,1212,,0,320 738
AB,214,MUC,346,AMM,2170,Y,0,319
AB,214,MUC,346,AOK,1459,,0,320
AB,214,MUC,346,AUH,2179,Y,0,346 345 333
AB,214,MUC,346,AYT,1688,,0,321
AB,214,MUC,346,BDS,1506,,0,73G 738
AB,214,MUC,346,CAG,1519,,0,320 738
AB,214,MUC,346,CFU,1460,,0,321 320
AB,214,MUC,346,CGN,344,,0,73G
AB,214,MUC,346,CTA,1509,,0,320 321 738
AB,214,MUC,346,DME,4029,,0,738
AB,214,MUC,346,DUS,345,,0,738 320 319 321 DH4
AB,214,MUC,346,FAO,1626,,0,738
AB,214,MUC,346,FNC,4091,,0,738
AB,214,MUC,346,FUE,1051,,0,738
AB,214,MUC,346,GWT,410,,0,DH4 73G
AB,214,MUC,346,HAM,342,,0,320 738 73G
AB,214,MUC,346,HEL,421,Y,0,319 320 E90
AB,214,MUC,346,HER,1452,,0,738 320
AB,214,MUC,346,IBZ,1225,,0,738 320
AB,214,MUC,346,KGS,1458,,0,738
AB,214,MUC,346,KVA,1462,,0,738
AB,214,MUC,346,LHR,507,Y,0,321 320 319
AB,214,MUC,346,LPA,1054,,0,738
AB,214,MUC,346,MAD,1229,Y,0,319 320 321
AB,214,MUC,346,MAH,1231,,0,738
AB,214,MUC,346,MJT,1469,,0,320
AB,214,MUC,346,NAP,1561,,0,320 738
AB,214,MUC,346,NBE,7447,,0,320
AB,214,MUC,346,OLB,1520,,0,73G 738 320
AB,214,MUC,346,PMI,3998,,0,738 321 320
AB,214,MUC,346,PUJ,1760,,0,332
AB,214,MUC,346,PVK,1470,,0,320
AB,214,MUC,346,RHO,1472,,0,738
AB,214,MUC,346,RIX,3953,Y,0,73C DH4 735
AB,214,MUC,346,SAW,4317,,0,738 320
AB,214,MUC,346,SKG,1486,,0,738
AB,214,MUC,346,SMI,1476,,0,320
AB,214,MUC,346,TFS,1056,,0,738
AB,214,MUC,346,TLV,1590,,0,320
AB,214,MUC,346,TXL,351,,0,738 321 320 319 73G
AB,214,MUC,346,VIE,1613,Y,0,E90
AB,214,MUC,346,ZTH,1488,,0,738
AB,214,MXP,1524,DUS,345,,0,73G 738 320
AB,214,MXP,1524,TXL,351,,0,738 73G 320
AB,214,MXP,1524,VIE,1613,Y,0,E90
AB,214,NAP,1561,DUS,345,,0,738 320
AB,214,NAP,1561,MUC,346,,0,320 738
AB,214,NAP,1561,STR,350,,0,320 738
AB,214,NAP,1561,TXL,351,,0,320 73G
AB,214,NAP,1561,ZRH,1678,,0,320
AB,214,NBE,7447,CGN,344,,0,738
AB,214,NBE,7447,DRS,338,,0,738
AB,214,NBE,7447,DUS,345,,0,738
AB,214,NBE,7447,MUC,346,,0,320
AB,214,NBE,7447,NUE,347,,0,738
AB,214,NBE,7447,TXL,351,,0,738
AB,214,NCE,1354,DUS,345,,0,319 320 738
AB,214,NCE,1354,VIE,1613,Y,0,E90
AB,214,NUE,347,AYT,1688,,0,738
AB,214,NUE,347,DJE,293,,0,738
AB,214,NUE,347,DUS,345,,0,DH4
AB,214,NUE,347,FUE,1051,,0,738
AB,214,NUE,347,HAM,342,,0,DH4
AB,214,NUE,347,HER,1452,,0,738
AB,214,NUE,347,HRG,1130,,0,738
AB,214,NUE,347,IBZ,1225,,0,738
AB,214,NUE,347,KGS,1458,,0,738
AB,214,NUE,347,LPA,1054,,0,738
AB,214,NUE,347,NBE,7447,,0,738
AB,214,NUE,347,OLB,1520,,0,738
AB,214,NUE,347,PMI,3998,,0,738
AB,214,NUE,347,RHO,1472,,0,738
AB,214,NUE,347,SAW,4317,,0,738
AB,214,NUE,347,SKG,1486,,0,738
AB,214,NUE,347,SMI,1476,,0,738
AB,214,NUE,347,SPU,1206,,0,DH4
AB,214,NUE,347,TFS,1056,,0,738
AB,214,NUE,347,TXL,351,,0,DH4 319
AB,214,NUE,347,VIE,1613,,0,DH4
AB,214,OLB,1520,CGN,344,,0,738
AB,214,OLB,1520,DUS,345,,0,738 319
AB,214,OLB,1520,HAM,342,,0,320
AB,214,OLB,1520,MUC,346,,0,73G 738 320
AB,214,OLB,1520,NUE,347,,0,738
AB,214,OLB,1520,STR,350,,0,320 738 73G
AB,214,OLB,1520,TXL,351,,0,320 73G
AB,214,OLB,1520,VIE,1613,,0,320
AB,214,OLB,1520,ZRH,1678,,0,320 738
AB,214,ORD,3830,DUS,345,Y,0,763
AB,214,ORD,3830,TXL,351,,0,332
AB,214,ORY,1386,LHR,507,Y,0,319 320
AB,214,ORY,1386,TXL,351,,0,738 320 319
AB,214,OSL,644,TXL,351,,0,319
AB,214,OTP,1657,TXL,351,,0,320 73G
AB,214,PAD,371,AYT,1688,,0,738
AB,214,PAD,371,IBZ,1225,,0,738
AB,214,PAD,371,PMI,3998,,0,738 320
AB,214,PDL,1633,DUS,345,,0,738
AB,214,PEK,3364,NGO,3942,Y,0,332
AB,214,PEK,3364,TXL,351,Y,0,330
AB,214,PMI,3998,AGP,1230,,0,320 321
AB,214,PMI,3998,ALC,1212,,0,321 320
AB,214,PMI,3998,BIO,1216,,0,320 738
AB,214,PMI,3998,BRE,353,,0,320 738 319
AB,214,PMI,3998,BSL,1423,,0,320 738
AB,214,PMI,3998,CGN,344,,0,738 332 320
AB,214,PMI,3998,CPH,609,,0,738
AB,214,PMI,3998,DRS,338,,0,738 321
AB,214,PMI,3998,DTM,373,,0,738
AB,214,PMI,3998,DUS,345,,0,332 321 738 320
AB,214,PMI,3998,FAO,1626,,0,738 320
AB,214,PMI,3998,FDH,382,,0,320
AB,214,PMI,3998,FKB,4166,,0,320 321 73G
AB,214,PMI,3998,FMO,341,,0,738 320
AB,214,PMI,3998,FRA,340,,0,321 320 332
AB,214,PMI,3998,GRZ,1609,Y,0,320
AB,214,PMI,3998,HAJ,352,,0,321 738
AB,214,PMI,3998,HAM,342,,0,738 320 332 319
AB,214,PMI,3998,IBZ,1225,,0,320 738
AB,214,PMI,3998,INN,1610,Y,0,320
AB,214,PMI,3998,LEI,1213,,0,738
AB,214,PMI,3998,LEJ,348,,0,738 320
AB,214,PMI,3998,LNZ,1611,Y,0,320
AB,214,PMI,3998,MAH,1231,,0,320 319
AB,214,PMI,3998,MUC,346,,0,320 321 738
AB,214,PMI,3998,NUE,347,,0,738
AB,214,PMI,3998,PAD,371,,0,320 738
AB,214,PMI,3998,SCN,349,,0,73G 738 320
AB,214,PMI,3998,STR,350,,0,332 738 321 320
AB,214,PMI,3998,SVQ,1253,,0,738
AB,214,PMI,3998,SZG,1612,Y,0,320
AB,214,PMI,3998,TXL,351,,0,321 738 320
AB,214,PMI,3998,VIE,1613,,0,321 320
AB,214,PMI,3998,VLC,1246,,0,738 320 73G
AB,214,PMI,3998,XRY,1226,,0,320
AB,214,PMI,3998,ZRH,1678,,0,738 320 332 321
AB,214,POP,1761,DUS,345,,0,332
AB,214,PUJ,1760,DUS,345,,0,332
AB,214,PUJ,1760,MUC,346,,0,332
AB,214,PVK,1470,DUS,345,,0,321
AB,214,PVK,1470,MUC,346,,0,320
AB,214,PVK,1470,VIE,1613,,0,E90
AB,214,RHO,1472,DRS,338,,0,738
AB,214,RHO,1472,DUS,345,,0,738
AB,214,RHO,1472,MUC,346,,0,738
AB,214,RHO,1472,NUE,347,,0,738
AB,214,RHO,1472,TXL,351,,0,320
AB,214,RHO,1472,VIE,1613,,0,320 E90
AB,214,RIX,3953,DUS,345,Y,0,DH4
AB,214,RIX,3953,FRA,340,Y,0,735 DH4 73C
AB,214,RIX,3953,HAM,342,Y,0,DH4 735
AB,214,RIX,3953,MUC,346,Y,0,73C DH4 735
AB,214,RIX,3953,TXL,351,Y,0,DH4 735
AB,214,RMF,4197,DUS,345,,0,321
AB,214,RSW,3793,DUS,345,,0,332
AB,214,SAW,4317,CGN,344,,0,738
AB,214,SAW,4317,DUS,345,,0,738
AB,214,SAW,4317,MUC,346,,0,738 320
AB,214,SAW,4317,NUE,347,,0,738
AB,214,SAW,4317,STR,350,,0,320 738
AB,214,SAW,4317,SXF,337,,0,738
AB,214,SCN,349,PMI,3998,,0,73G 738 320
AB,214,SCN,349,TXL,351,,0,73G 320
AB,214,SIN,3316,AUH,2179,Y,0,332
AB,214,SIN,3316,BNE,3320,Y,0,332
AB,214,SKG,1486,DUS,345,,0,321
AB,214,SKG,1486,HAM,342,,0,320
AB,214,SKG,1486,MUC,346,,0,738
AB,214,SKG,1486,NUE,347,,0,738
AB,214,SKG,1486,STR,350,,0,738
AB,214,SKG,1486,TXL,351,,0,319
AB,214,SKG,1486,VIE,1613,,0,E90
AB,214,SMI,1476,DUS,345,,0,320
AB,214,SMI,1476,MUC,346,,0,320
AB,214,SMI,1476,NUE,347,,0,738
AB,214,SMI,1476,TXL,351,,0,320
AB,214,SOF,1194,TXL,351,,0,73G
AB,214,SPC,1053,DUS,345,,0,321
AB,214,SPU,1206,NUE,347,,0,DH4
AB,214,STN,548,DUS,345,,0,DH4
AB,214,STR,350,AGP,1230,,0,320 738
AB,214,STR,350,ALC,1212,,0,320 738
AB,214,STR,350,AYT,1688,,0,738 320
AB,214,STR,350,BEG,1739,,0,733 319
AB,214,STR,350,CTA,1509,,0,738 320
AB,214,STR,350,DUS,345,,0,DH4
AB,214,STR,350,FLR,1563,,0,DH4
AB,214,STR,350,GWT,410,,0,DH4 73G
AB,214,STR,350,HAJ,352,,0,DH4
AB,214,STR,350,HAM,342,,0,320 738
AB,214,STR,350,IBZ,1225,,0,738 320
AB,214,STR,350,JER,499,,0,DH4
AB,214,STR,350,LHR,507,Y,0,319 321 320
AB,214,STR,350,NAP,1561,,0,320 738
AB,214,STR,350,OLB,1520,,0,320 738 73G
AB,214,STR,350,PMI,3998,,0,321 332 738 320
AB,214,STR,350,SAW,4317,,0,320
AB,214,STR,350,SKG,1486,,0,738
AB,214,STR,350,TXL,351,,0,738 320 73G 321 DH4 319
AB,214,STR,350,VCE,1551,,0,320 73G
AB,214,SUF,1508,ZRH,1678,,0,320
AB,214,SVQ,1253,PMI,3998,,0,738
AB,214,SXF,337,SAW,4317,,0,738
AB,214,SZG,1612,ACE,1055,,0,320
AB,214,SZG,1612,CLY,1322,,0,320
AB,214,SZG,1612,DUS,345,,0,DH4
AB,214,SZG,1612,HAM,342,,0,320 319
AB,214,SZG,1612,HER,1452,,0,321
AB,214,SZG,1612,LGW,502,Y,0,734
AB,214,SZG,1612,LPA,1054,,0,320
AB,214,SZG,1612,PMI,3998,Y,0,320
AB,214,SZG,1612,TFS,1056,,0,320
AB,214,SZG,1612,TXL,351,,0,319
AB,214,SZG,1612,VIE,1613,,0,320
AB,214,TFS,1056,BSL,1423,,0,320
AB,214,TFS,1056,CGN,344,,0,738
AB,214,TFS,1056,DRS,338,,0,738
AB,214,TFS,1056,DUS,345,,0,332 738 321
AB,214,TFS,1056,GRZ,1609,,0,320
AB,214,TFS,1056,HAM,342,,0,320
AB,214,TFS,1056,LEJ,348,,0,738
AB,214,TFS,1056,MUC,346,,0,738
AB,214,TFS,1056,NUE,347,,0,738
AB,214,TFS,1056,SZG,1612,,0,320
AB,214,TFS,1056,TXL,351,,0,321
AB,214,TFS,1056,VIE,1613,,0,320
AB,214,TFS,1056,ZRH,1678,,0,320
AB,214,TLV,1590,DUS,345,,0,321 738
AB,214,TLV,1590,MUC,346,,0,320
AB,214,TLV,1590,TXL,351,,0,320 321 738
AB,214,TXL,351,ACE,1055,,0,321
AB,214,TXL,351,AGP,1230,,0,321
AB,214,TXL,351,ALC,1212,,0,320 73G
AB,214,TXL,351,AMM,2170,Y,0,320 319
AB,214,TXL,351,ARN,737,,0,738 320 321 319
AB,214,TXL,351,AUH,2179,,0,332
AB,214,TXL,351,AYT,1688,,0,320 321 738
AB,214,TXL,351,BCN,1218,,0,738 320 321
AB,214,TXL,351,BEG,1739,,0,319
AB,214,TXL,351,BRI,1501,,0,738 320
AB,214,TXL,351,BUD,1489,,0,73G 319
AB,214,TXL,351,CFU,1460,,0,320 321
AB,214,TXL,351,CGN,344,,0,321 738 73G 320 319
AB,214,TXL,351,CPH,609,,0,319 73G 738
AB,214,TXL,351,CTA,1509,,0,321 320 738
AB,214,TXL,351,DME,4029,,0,738
AB,214,TXL,351,DUS,345,,0,738 319 73G 320 321 DH4
AB,214,TXL,351,FAO,1626,,0,321 320
AB,214,TXL,351,FCO,1555,,0,320 738 73G
AB,214,TXL,351,FKB,4166,,0,73G 319 DH4
AB,214,TXL,351,FNC,4091,,0,332 321
AB,214,TXL,351,FRA,340,,0,738 73G 319 320 DH4
AB,214,TXL,351,FUE,1051,,0,321 738
AB,214,TXL,351,GDN,668,,0,DH4
AB,214,TXL,351,GOT,687,,0,73G
AB,214,TXL,351,GRZ,1609,,0,319
AB,214,TXL,351,GWT,410,,0,DH4
AB,214,TXL,351,HEL,421,,0,738 73G
AB,214,TXL,351,HER,1452,,0,738 321
AB,214,TXL,351,HRG,1130,,0,321
AB,214,TXL,351,IBZ,1225,,0,738 321
AB,214,TXL,351,JFK,3797,,0,332
AB,214,TXL,351,KGD,2952,,0,DH4
AB,214,TXL,351,KGS,1458,,0,320 738
AB,214,TXL,351,KRK,669,,0,319 DH4 73G
AB,214,TXL,351,LED,2948,,0,738 73G
AB,214,TXL,351,LHR,507,Y,0,320 321 319
AB,214,TXL,351,LPA,1054,,0,321 320
AB,214,TXL,351,MAD,1229,,0,738 320
AB,214,TXL,351,MAH,1231,,0,738
AB,214,TXL,351,MIA,3576,,0,332
AB,214,TXL,351,MUC,346,,0,321 738 320 319 73G
AB,214,TXL,351,MXP,1524,,0,738 73G 320
AB,214,TXL,351,NAP,1561,,0,320 73G
AB,214,TXL,351,NBE,7447,,0,738
AB,214,TXL,351,NUE,347,,0,319 DH4
AB,214,TXL,351,OLB,1520,,0,320 73G
AB,214,TXL,351,ORD,3830,,0,332
AB,214,TXL,351,ORY,1386,,0,738 320 319
AB,214,TXL,351,OSL,644,,0,319
AB,214,TXL,351,OTP,1657,,0,320 73G
AB,214,TXL,351,PEK,3364,Y,0,330
AB,214,TXL,351,PMI,3998,,0,320 321 738
AB,214,TXL,351,RHO,1472,,0,320
AB,214,TXL,351,RIX,3953,Y,0,DH4 735
AB,214,TXL,351,SCN,349,,0,73G 320
AB,214,TXL,351,SKG,1486,,0,319
AB,214,TXL,351,SMI,1476,,0,320
AB,214,TXL,351,SOF,1194,,0,73G
AB,214,TXL,351,STR,350,,0,320 738 73G 321 DH4 319
AB,214,TXL,351,SZG,1612,,0,319
AB,214,TXL,351,TFS,1056,,0,321
AB,214,TXL,351,TLV,1590,,0,321 738 320
AB,214,TXL,351,VCE,1551,,0,320 738 73G
AB,214,TXL,351,VIE,1613,,0,321 320 E90
AB,214,TXL,351,WAW,679,,0,DH4 319
AB,214,TXL,351,ZRH,1678,,0,738 319 321 320 73G
AB,214,VCE,1551,DUS,345,,0,738 320 321
AB,214,VCE,1551,STR,350,,0,320 73G
AB,214,VCE,1551,TXL,351,,0,320 738 73G
AB,214,VIE,1613,ACE,1055,,0,321
AB,214,VIE,1613,AGP,1230,Y,0,321 320
AB,214,VIE,1613,AMM,2170,Y,0,320 319
AB,214,VIE,1613,ARN,737,Y,0,E90
AB,214,VIE,1613,BCN,1218,Y,0,320 321
AB,214,VIE,1613,CDG,1382,Y,0,320
AB,214,VIE,1613,CFU,1460,,0,320
AB,214,VIE,1613,CHQ,1474,,0,320
AB,214,VIE,1613,CPH,609,Y,0,E90
AB,214,VIE,1613,DUS,345,,0,321 738 E90 320 319
AB,214,VIE,1613,FCO,1555,,0,E90
AB,214,VIE,1613,FLR,1563,Y,0,DH4
AB,214,VIE,1613,FNC,4091,,0,321
AB,214,VIE,1613,FRA,340,Y,0,E90 320
AB,214,VIE,1613,HAJ,352,,0,320 E90
AB,214,VIE,1613,HAM,342,,0,E90 320 321
AB,214,VIE,1613,HEL,421,Y,0,320 319 E90
AB,214,VIE,1613,HER,1452,,0,320 321
AB,214,VIE,1613,JMK,1468,,0,320 321
AB,214,VIE,1613,JTR,1479,,0,321 320 E90
AB,214,VIE,1613,KLX,1456,,0,320 E90
AB,214,VIE,1613,LCA,1197,,0,320
AB,214,VIE,1613,LHR,507,Y,0,320
AB,214,VIE,1613,LPA,1054,,0,320
AB,214,VIE,1613,MAD,1229,,0,320 321
AB,214,VIE,1613,MLA,1606,,0,E90
AB,214,VIE,1613,MUC,346,Y,0,E90
AB,214,VIE,1613,MXP,1524,Y,0,E90
AB,214,VIE,1613,NCE,1354,Y,0,E90
AB,214,VIE,1613,NUE,347,,0,DH4
AB,214,VIE,1613,OLB,1520,,0,320
AB,214,VIE,1613,PMI,3998,,0,321 320
AB,214,VIE,1613,PVK,1470,,0,E90
AB,214,VIE,1613,RHO,1472,,0,320 E90
AB,214,VIE,1613,SKG,1486,,0,E90
AB,214,VIE,1613,SZG,1612,,0,320
AB,214,VIE,1613,TFS,1056,,0,320
AB,214,VIE,1613,TXL,351,,0,321 320 E90
AB,214,VIE,1613,VLC,1246,Y,0,320
AB,214,VIE,1613,VOL,1448,,0,320
AB,214,VIE,1613,ZRH,1678,Y,0,321 E90 320
AB,214,VIE,1613,ZTH,1488,,0,320 E90
AB,214,VLC,1246,PMI,3998,,0,738 320 73G
AB,214,VLC,1246,VIE,1613,Y,0,320
AB,214,VOL,1448,VIE,1613,,0,320
AB,214,VRA,1923,DUS,345,,0,332
AB,214,WAW,679,TXL,351,,0,319 DH4
AB,214,XRY,1226,PMI,3998,,0,320
AB,214,ZRH,1678,ACE,1055,,0,320
AB,214,ZRH,1678,ALC,1212,,0,320 321
AB,214,ZRH,1678,BDS,1506,,0,320
AB,214,ZRH,1678,CTA,1509,,0,320 319
AB,214,ZRH,1678,DUS,345,,0,319 738 320 73G
AB,214,ZRH,1678,FNC,4091,,0,320
AB,214,ZRH,1678,FUE,1051,,0,320
AB,214,ZRH,1678,GWT,410,,0,73G DH4
AB,214,ZRH,1678,HEL,421,,0,319
AB,214,ZRH,1678,HER,1452,,0,320 319
AB,214,ZRH,1678,IBZ,1225,,0,320
AB,214,ZRH,1678,LCY,503,Y,0,E90 E70
AB,214,ZRH,1678,LHR,507,Y,0,320 319 321
AB,214,ZRH,1678,LPA,1054,,0,320
AB,214,ZRH,1678,MAD,1229,Y,0,319
AB,214,ZRH,1678,NAP,1561,,0,320
AB,214,ZRH,1678,OLB,1520,,0,320 738
AB,214,ZRH,1678,PMI,3998,,0,738 320 332 321
AB,214,ZRH,1678,SUF,1508,,0,320
AB,214,ZRH,1678,TFS,1056,,0,320
AB,214,ZRH,1678,TXL,351,,0,319 738 321 320 73G
AB,214,ZRH,1678,VIE,1613,Y,0,321 E90 320
AB,214,ZTH,1488,DUS,345,,0,738
AB,214,ZTH,1488,MUC,346,,0,738
AB,214,ZTH,1488,VIE,1613,,0,320 E90
ABJ,43,GNM,7407,SSA,2621,,0,EMB
ABJ,43,LAZ,2582,GNM,7407,,0,EMB
ABJ,43,SSA,2621,LAZ,2582,,0,EMB
AC,330,ABJ,253,BRU,302,,1,333
AC,330,ABJ,253,OUA,246,Y,0,332
AC,330,ADD,1107,JED,2072,Y,0,333
AC,330,AMS,580,CPH,609,Y,0,319 321
AC,330,ANU,2874,YYZ,193,,0,320
AC,330,ATL,3682,DEN,3751,Y,0,CR7
AC,330,ATL,3682,YYZ,193,Y,0,CRA CRJ
AC,330,AUA,2895,YYZ,193,,0,319
AC,330,AUH,2179,YYZ,193,,0,77W
AC,330,AZS,5810,YUL,146,,0,320
AC,330,AZS,5810,YYZ,193,,0,319
AC,330,BAH,2057,DOH,11051,Y,0,333
AC,330,BCN,1218,YYZ,193,Y,0,763
AC,330,BDA,4069,YYZ,193,,0,319
AC,330,BDL,3825,YUL,146,Y,0,BEH
AC,330,BDL,3825,YYZ,193,Y,0,BEH
AC,330,BGI,2875,YYZ,193,,0,319
AC,330,BJM,1120,NBO,4059,Y,0,332
AC,330,BKK,3885,ICN,3930,Y,0,333 777
AC,330,BKK,3885,NRT,2279,Y,0,777
AC,330,BNA,3690,YYZ,193,Y,0,CRJ
AC,330,BOG,2709,YYZ,193,,0,763
AC,330,BOS,3448,YHZ,73,Y,0,CRJ
AC,330,BOS,3448,YOW,100,Y,0,DH1
AC,330,BOS,3448,YUL,146,Y,0,CRJ DH3
AC,330,BOS,3448,YYZ,193,,0,E90 E75
AC,330,BRU,302,BJM,1120,Y,0,332
AC,330,BRU,302,COO,245,Y,0,332
AC,330,BRU,302,DKR,1084,Y,0,333
AC,330,BRU,302,DLA,897,Y,0,333
AC,330,BRU,302,KGL,1165,Y,0,332
AC,330,BRU,302,LAD,951,Y,0,333
AC,330,BRU,302,OUA,246,Y,0,333
AC,330,BRU,302,YUL,146,,0,333
AC,330,BRU,302,YYZ,193,Y,0,332
AC,330,BWI,3849,YYZ,193,Y,0,DH1
AC,330,CCC,1901,YYZ,193,,0,319
AC,330,CDG,1382,YUL,146,,0,77W
AC,330,CDG,1382,YYZ,193,,0,77W
AC,330,CKY,4162,DKR,1084,Y,0,333
AC,330,CLE,3486,YYZ,193,Y,0,DH1
AC,330,CLT,3876,YYZ,193,Y,0,CRJ
AC,330,CMH,3759,YYZ,193,Y,0,DH1
AC,330,COO,245,ABJ,253,Y,0,332
AC,330,CPH,609,AMS,580,Y,0,319
AC,330,CPH,609,OSL,644,Y,0,321
AC,330,CPH,609,VNO,3959,Y,0,M80
AC,330,CPH,609,WAW,679,Y,0,M80
AC,330,CPH,609,YYZ,193,,0,763
AC,330,CUN,1852,YUL,146,,0,319
AC,330,CUN,1852,YYC,178,,0,319
AC,330,CUN,1852,YYZ,193,,0,319
AC,330,CVG,3488,YYZ,193,Y,0,CRJ
AC,330,CZM,1800,YUL,146,,0,319
AC,330,DCA,3520,YOW,100,Y,0,CRJ
AC,330,DCA,3520,YUL,146,Y,0,CRJ
AC,330,DCA,3520,YYZ,193,,0,E75
AC,330,DEL,3093,BRU,302,Y,0,332
AC,330,DEN,3751,ATL,3682,Y,0,CR7
AC,330,DEN,3751,MSY,3861,Y,0,738 739
AC,330,DEN,3751,YEG,49,Y,0,CRJ 319 E70
AC,330,DEN,3751,YMM,90,Y,0,CR7
AC,330,DEN,3751,YQR,120,Y,0,CRJ
AC,330,DEN,3751,YUL,146,,0,E90
AC,330,DEN,3751,YVR,156,Y,0,319 320 CR7 738
AC,330,DEN,3751,YWG,160,Y,0,ERJ
AC,330,DEN,3751,YXE,166,Y,0,ERJ
AC,330,DEN,3751,YYC,178,Y,0,CRJ 738 320 739
AC,330,DEN,3751,YYZ,193,,0,E90
AC,330,DFW,3670,YYZ,193,,0,E75
AC,330,DKR,1084,BRU,302,Y,0,333
AC,330,DKR,1084,CKY,4162,Y,0,333
AC,330,DLA,897,BRU,302,Y,0,333
AC,330,DLA,897,FIH,1020,Y,0,333
AC,330,DOH,11051,BAH,2057,Y,0,333
AC,330,DOH,11051,FRA,340,Y,0,333
AC,330,DTW,3645,YYZ,193,Y,0,CRJ BEH
AC,330,DUB,599,YYZ,193,Y,0,763
AC,330,EBB,1187,BRU,302,Y,0,332
AC,330,EWR,3494,MSY,3861,Y,0,319 E70 320 738
AC,330,EWR,3494,YEG,49,Y,0,319
AC,330,EWR,3494,YUL,146,Y,0,CRJ
AC,330,EWR,3494,YVR,156,,0,319
AC,330,EWR,3494,YYC,178,,0,E90
AC,330,EWR,3494,YYZ,193,,0,E75 E90
AC,330,EZE,3988,SCL,2650,,0,763
AC,330,FCO,1555,YYZ,193,,0,333
AC,330,FDF,2878,YUL,146,,0,319
AC,330,FIH,1020,BRU,302,Y,0,333
